animal_id,lrid,tag,rfid,nlis,is_new,draft,sex,dob,sire,dam,breed,colour,weaned,prev_tag,prev_pic,note,note_date,is_exported,is_history,is_deleted,tag_sorter,donordam,whp,esi,status,status_date,overall_adg,current_adg,last_weight,last_weight_date,selected,animal_group,current_farm,current_property,current_area,current_farm_date,current_property_date,current_area_date,animal_group_date,sex_date,breed_date,dob_date,colour_date,prev_pic_date,sire_date,dam_date,donordam_date,prev_tag_date,tag_date,rfid_date,nlis_date,modified,full_rfid,full_rfid_date
3175,0,OR0735,964001009987610,"",0,"",Wether,635923872000000000,"",14068,"","",0,"","",heavy,636514430918840000,0,0,0,"OR                           735","",,,Sold,636518994745550000,0.13,0.08,120,636516146647530000,0,"","","","",,,,,638405956592630000,,635926984196870000,,,,635926984292500000,,,636227576706970000,,,638405956592630000,"",
3176,0,16185,964001009987611,"",0,"",Female,635923872000000000,"",14068,ARG,"",0,"","","Cull no teeth",637657589154310000,0,0,0,"                           16185","",0,0,Sold,637998937875330000,0.05,0.25,132.0,637814755660460000,0,.,"","","",,,,637718312695510000,635926985583900000,636696606071650000,635926985642230000,,,,635926985701600000,,,636227544264290000,,,637998937875340000,"",
3177,0,OR0641,964001009987609,"",0,"",Wether,635926464000000000,"",11034,"","",0,"","","New Tag: OR0641",636226780375610000,0,0,0,"OR                           641",WILMA,0,0,Sold,636368226406750000,0.19,0.37,111.0,636316507633150000,0,"","","","",,,,,638405956550430000,,635927714289260000,,,,635927714349690000,636015970998960000,,636226780374300000,,,638405956550430000,"",
3178,0,16023,964001009987608,"",0,"",Female,635926464000000000,"",11034,ARG,"",0,"","","New Tag: 16023",636226687621970000,0,0,0,"                           16023",WILMA,0,0,Dead,636885977452370000,0.10,0.32,116.0,636713990808990000,0,"10th BRD GRP","","","",,,,636871519222790000,635927720033980000,636696606037910000,635927720083420000,,,,636072006712630000,636015971306360000,,636226687620950000,,,637694760554047116,"",
3179,0,16034,964001009987607,"",0,"",Female,635926464000000000,"",12056,ARG,"",0,"","","AI 2021",637657432400000000,0,0,0,"                           16034","",,,Dead,638374666073130000,0.05,-0.02,118,637657432415620000,0,"12th BRD GRP","","","",,,,637499306877958494,635927724080000000,636696606040000000,635927724150000000,,,,636078093740000000,,,636226694875220000,,,638374666073130000,"",
3180,0,16233,964001009987606,"",0,"",Female,635927328000000000,"",12056,Cull,"",0,"","","New Tag: 16233",636227579580510000,0,0,0,"                           16233","",0,0,Dead,636767953014390000,0.06,-0.30,93.0,636753575507270000,0,"","","","",,,,,635927732713750000,636689288731100000,635927732771020000,,,,636078094199630000,,,636227579579350000,,,636767953014390000,"",
3181,0,16134,964001009987506,"",0,"",Female,635926464000000000,"",12056,Cull,"",0,"","","New Tag: 16134",636227509773410000,0,0,0,"                           16134","",0,0,Sold,636769398964490000,0.10,0.58,121.0,636764008583420000,0,"","","","",,,,,635927734054190000,636689288728470000,635927734112790000,,,,635990057769710000,,,636227509772280000,,,636769398964490000,"",
3182,0,033,964001009987507,"",0,"",Male,635923872000000000,SPACE,12069,"","",0,"","",Sell,636933370044950000,0,0,0,"                              33","",0,0,Sold,637152821869257706,0.13,0.22,185.0,636995445878120000,0,"","","","",,,,,636697413205850000,,635927739154590000,,,635927739297300000,635927739220090000,,,636088296215690000,,,637152821869257706,"",
3183,0,16066,964001009987508,"",0,"",Female,635923008000000000,SPACE,12069,Comm,"",0,"","","Weaning group 8/9/23",638271875715930000,0,0,0,"                           16066","",0,0,Current,635927739848980000,0.03,-0.04,102,638271875729510000,0,.,"","","",,,,638107517327660000,635927743064800000,637657599868390000,635927743113070000,,,635927743177680000,635927743235430000,,,636226736985270000,,,638404745339470000,"",
3184,0,OR0684,964001009987509,"",0,"",Wether,635925600000000000,"",13022,"","",0,"","","research wether",636384773190000000,0,0,0,"OR                           684","",0,0,Sold,636428960410260000,0.12,0.08,93.5,636426297803800000,0,"","","","",,,,,638405956571230000,,635927750996990000,,,,635927751097310000,,,636227516810800000,,,638405956571240000,"",
3185,0,16007,964001009987510,"",0,"",Female,635925600000000000,"",13022,Cull,"",0,"","","New Tag: 16007",636226674526160000,0,0,0,"                           16007","",0,0,Sold,636769398881750000,0.08,0.33,107.0,636764000963030000,0,"","","","",,,,,635927752922180000,636689288724890000,635927752974030000,,,,635927753086650000,,,636226674525160000,,,636769398881750000,"",
3186,0,039,964001009987515,"",0,"",Male,635925600000000000,"",13077,"","",0,"","",heavy,636514430658840000,0,0,0,"                              39","",0,0,Sold,636518994623340000,0.14,-0.08,131.0,636516141764370000,0,"","","","",,,,,638405958986570000,,635927808438440000,,,,635927808560860000,,,636088299538990000,,,638405958986570000,"",
3187,0,16187,964001009987511,"",0,"",Female,635925600000000000,"",12090,Cull,"",0,"","","New Tag: 16187",636227538888130000,0,0,0,"                           16187","",0,0,Sold,636769398999130000,0.11,0.17,117.0,636763975968810000,0,"","","","",,,,,635927811290400000,636696816615050000,635927811333710000,,,,635927811404890000,,,636227538887100000,,,636769398999140000,"",
3188,0,16037,964001009987512,"",0,"",Female,635925600000000000,"",12090,Cull,"",0,"","","Baby with bad eyes",636583550916330000,0,0,0,"                           16037","",0,0,Sold,636767946065790000,0.09,0.00,105.0,636753600359660000,0,"","","","",,,,,635927812629720000,636689288725860000,635927812671920000,,,,635927812969140000,,,636226696470230000,,,636767946065790000,"",
3189,0,OR0736,964001009987513,"",0,"",Wether,635925600000000000,"",12083,"","",0,"","","New Tag: R0736",636227577061770000,0,0,0,"OR                           736","",0,0,Sold,636587037757080000,0.14,0.12,111.0,636534238548970000,0,"","","","",,,,,638405956593060000,,635927815763740000,,,,636238027216570000,,,636229190602350000,,,638405956593060000,"",
3190,0,OR0608,964001009987514,"",0,"",Wether,635925600000000000,"",12083,"","",0,"","",heavy,636505708770000000,0,0,0,"OR                           608","",,,Sold,636522119245900000,0.13,-0.11,107,636521287425120000,0,"","","","",,,,,638405956533670000,,635927816779200000,,,,635927816871950000,,,636226760131140000,,,638405956533680000,"",
3191,0,OR0569,964001009987505,"",0,"",Wether,635925600000000000,"",12083,"","",0,"","","New Tag: OR0569",636226735554050000,0,0,0,"OR                           569","",0,0,Sold,636587037696740000,0.14,0.39,120.0,636534233672540000,0,"","","","",,,,,638405956514610000,,635927818641380000,,,,635927818763530000,,,636226735552820000,,,638405956514610000,"",
3192,0,OR0555,964001009987504,"",0,"",Wether,635925600000000000,"",14090,"","",0,"","",heavy,636514431318840000,0,0,0,"OR                           555","",,,Sold,636518994660400000,0.15,0.00,117,636516142501660000,0,"","","","",,,,,638405956508010000,,635927821230850000,,,,635927821312940000,,,636226717481410000,,,638405956508020000,"",
3193,0,16116,964001009987503,"",0,"",Female,635927328000000000,"",14090,ARG,"",0,"","","cull  babies died",636941210550000000,0,0,0,"                           16116","",0,0,Sold,637064023280096983,0.05,-11.35,83.6,636995405472470000,0,"8th BRD GRP","","","",,,,636871514155080000,636072081490240000,636696605936580000,635996034857980000,,,,636072081488620000,,,636227499488220000,,,637694757650107849,"",
3194,0,12092A,964001009987502,"",0,"",Female,635925600000000000,MRCHIP,12092,"","",0,"","","died in winter barn",635957106540000000,0,0,0,"                           12092A","",,,Dead,635939933088140000,"","","",,0,"","","","",,,,,635927827455450000,,635927827513690000,,,635927827800800000,635935470116880000,,,635927826968280000,,,636068624418800000,"",
3195,0,16018,964001009987501,"",0,"",Female,635925600000000000,MRCHIP,12092,ARG,"",0,21065,"","Sell as cull",638113732147520000,0,0,0,"                           16018","",0,0,Sold,638403117865880000,0.04,-0.04,126.0,638113732058220000,0,.,"","","",,,,638107517525570000,635927829597530000,636696605933070000,635927829641190000,,,635927829792960000,635927829718240000,,637837193074310000,636226684609120000,,,638403117865880000,"",
3196,0,OR0619,964001009987500,"",0,"",Wether,635925600000000000,"",12008,"","",0,"","",heavy,636505799110000000,0,0,0,"OR                           619","",0,0,Sold,636522119247270000,0.14,0.22,119.0,636521289003740000,0,"","","","",,,,,638405956538980000,,635927836481180000,,,,635927836575740000,,,636226764295510000,,,638405956538980000,"",
3197,0,16213,964001009987499,"",0,"",Female,635925600000000000,"",12008,Cull,"",0,"","","",,0,0,0,"                           16213","",0,0,Sold,636769399023130000,0.09,0.25,105.0,636764006743400000,0,"","","","",,,,,635927837556750000,636689288727180000,635927837615960000,,,,635927837710750000,,,636227567255190000,,,636769399023130000,"",
3198,0,16140,964001009987498,"",0,"",Female,635925600000000000,"",14044,ARG,"",0,"","","New Tag: 16140",636227512182400000,0,0,0,"                           16140","",0,0,Dead,636889388013000000,0.09,0.52,116.0,636713916882850000,0,"10th BRD GRP","","","",,,,636871519225340000,635927840743290000,636696606063520000,635927840782860000,,,,636238003076720000,,,636227512181280000,,,637694760554047116,"",
3199,0,OR0519,964001009987497,"",0,"",Wether,635925600000000000,"",14044,"","",0,"","","New Tag: OR0519",636226676073850000,0,0,0,"OR                           519","",0,0,Sold,636587037671420000,0.13,0.03,108.0,636534233971210000,0,"","","","",,,,,638405956490690000,,635927843152080000,,,,635927843214890000,,,636226676072830000,,,638405956490690000,"",
3200,0,16155,964001040248803,"",0,"",Female,635926464000000000,"",10006,Comm,"",0,21080,"","Weaning group 8/9/23",638271876333700000,0,0,0,"                           16155",RAVENBEAUTY,0,0,Current,635927844735740000,0.03,-0.02,129.0,638271876343760000,0,.,"","","",,,,638107517527620000,635927845402410000,637657386727650000,635927845705930000,,,,636015950255790000,636015950257490000,637841478690140000,636227522996220000,638148965343040000,,638405567948530000,"",
3201,0,16001,964001009987495,"",0,"",Female,635926464000000000,"",10006,ARG,"",0,"","","Scrapie tag or02126",637793998658560000,0,0,0,"                           16001",RAVENBEAUTY,0,0,Sold,637998936696710000,0.05,0.40,144.0,637815690946720000,0,"3rd BRD GRP","","","",,,,637499301842311041,635927846704740000,636696606033790000,635927846772090000,,,,636015952141160000,636015952142960000,,636226678750430000,,,637998936696710000,"",
3202,0,16049,964001009987494,"",0,"",Female,635926464000000000,"",12087,Comm,"",0,"","","Weaning group 8/9/23",638271603070290000,0,0,0,"                           16049","",0,0,Current,635927849561680000,0.03,-0.03,117.0,638271603119860000,0,.,"","","",,,,638107517312450000,635927850090000000,637657350134870000,635927850170000000,,,,635927850240000000,,,636226712302290000,,,638404756415100000,"",
3203,0,16118,964001027785068,"",0,"",Female,635926464000000000,"",14075,Comm,"",0,"","","Sell as cull",638113779121190000,0,0,0,"                           16118","",0,0,Sold,638403117951700000,0.04,0.03,124.0,638113779054740000,0,.,"","","",,,,638107517472660000,635927853795810000,637657445531250000,635927853845330000,,,,635927853935000000,,,636227499806390000,637529721117530000,,638403117951710000,"",
3204,0,16200,964001009987492,"",0,"",Female,635926464000000000,"",14075,Cull,"",0,"","","Skinny kids. not a great mom",636578389185250000,0,0,0,"                           16200","",0,0,Sold,636769399008580000,0.10,0.03,114.0,636763983598360000,0,"","","","",,,,,635927855789090000,636692480781370000,635927855832920000,,,,635927855906520000,,,636227559840410000,,,637801972117560000,"",
3205,0,16060,964001009987491,"",0,"",Female,635925600000000000,"",14022,ARG,"",0,"","",Cull/small,637021500572330000,0,0,0,"                           16060","",0,0,Sold,637112628338408676,0.08,0.31,119.0,637089823147030000,0,"18th BRD GRP","","","",,,,636871526030410000,635927861647440000,636696607572540000,635927861698500000,,,,635927861778240000,,,636226720645440000,,,637694758657703739,"",
3206,0,OR0579,964001009987490,"",0,"",Wether,635925600000000000,"",14022,"","",0,"","",heavy,636505758920000000,0,0,0,"OR                           579","",0,0,Sold,636522119244550000,0.12,0.17,111.0,636521293183650000,0,"","","","",,,,,638405956519760000,,635927863804220000,,,,636238018392430000,,,636226743119310000,,,638405956519760000,"",
3207,0,16236,964001009987489,"",0,"",Female,635926464000000000,BERLIN,13012,ARG,"",0,19236,"","React to vac",637984910277690000,0,0,0,"                           16236",TREENA,0,0,Sold,638403117345200000,0.04,0.50,127.0,637984905880880000,0,.,"","","",,,,638107517529300000,635928583366710000,636696606078840000,635996033251730000,,,636014893488530000,636014891550760000,636014894564280000,637833943951140000,636227585662080000,,,638403117345200000,"",
3208,0,038,964001009987488,"",0,"",Male,635926464000000000,BERLIN,13012,"","",0,"","",Bekan,636455696910000000,0,0,0,"                              38",TREENA,0,0,Sold,636587037644660000,0.11,0.15,111.0,636534226427970000,0,"","","","",,,,,638405958986150000,,635928586423710000,,,635928586144920000,636014890688770000,636014894956490000,,636088298783120000,,,638405958986150000,"",
3209,0,16163,964001009987487,"",0,"",Female,635926464000000000,"",14103,Cull,"",0,"","","New Tag: 16163",636227527073380000,0,0,0,"                           16163","",0,0,Sold,636769398978570000,0.10,0.50,109.0,636763989697210000,0,"","","","",,,,,635928590771450000,636689288728900000,635996035182730000,,,,636238004496310000,,,636227527072170000,,,636769398978570000,"",
3210,0,OR0613,964001009987486,"",0,"",Wether,635926464000000000,"",14103,"","",0,"","","New Tag: OR0613",636226761742440000,0,0,0,"OR                           613","",0,0,Sold,636428960414950000,0.13,-0.01,92.5,636426294819840000,0,"","","","",,,,,638405956535770000,,635928593344940000,,,,636072082236450000,,,636226761741420000,,,638405956535770000,"",
3211,0,OR0553,964001009987485,"",0,"",Wether,635925600000000000,"",14002,"","",0,"","",heavy,636514430828840000,0,0,0,"OR                           553","",0,0,Sold,636518994658780000,0.15,-0.08,127.0,636516141411380000,0,"","","","",,,,,638405956507170000,,635928597754250000,,,,636238016795170000,,,636226713938850000,,,638405956507170000,"",
3212,0,OR0673,964001009987484,"",0,"",Wether,635925600000000000,"",14002,"","",0,"","",heavy,636514430808840000,0,0,0,"OR                           673","",0,0,Sold,636518994718900000,0.15,0.08,130.0,636516140409490000,0,"","","","",,,,,638405956566410000,,635928599672270000,,,,636238023960430000,,,636227506957420000,,,638405956566410000,"",
3213,0,16188,964001015704523,"",0,"",Female,635925600000000000,"",14041,Cull,JAD,0,"","","New Tag: 16188",636873024609760000,0,0,0,"                           16188","",0,0,Sold,636767946117050000,0.09,0.09,108.0,636753566419830000,0,"","","","",,,,,635928602931430000,636696816975410000,635928603022020000,636872991569460000,,,636238007431200000,,,636873024608440000,636227539613630000,,637830344511600000,"",
3214,0,16205,964001009987482,"",0,"",Female,635925600000000000,"",14041,Comm,JAD,0,"","",Sell,638298570829390000,0,0,0,"                           16205","",0,0,Sold,638403906381640000,0.03,0.03,117.0,638398805210760000,0,.,"","","",,,,638107517464410000,635928604694050000,637657570759580000,635928604860620000,637829304822650000,,,636238008365910000,,,636873024841220000,,,638403906381650000,"",
3215,0,OR0781,964001009987481,"",0,"",Wether,635926464000000000,"",13058,"","",0,"","",heavy,636514430768840000,0,0,0,"OR                           781","",,,Sold,636518994769240000,0.14,0.08,125,636516148845120000,0,"","","","",,,,,638405956612990000,,635928608254240000,,,,636238044057220000,,,636227605774690000,,,638405956612990000,"",
3216,0,OR0741,964001009987480,"",0,"",Wether,635925600000000000,"",13058,"","",0,"","",heavy,636514431128840000,0,0,0,"OR                           741","",,,Sold,636518994748960000,0.15,0.08,124,636516151487120000,0,"","","","",,,,,638405956595140000,,635928611682540000,,,,636238027576700000,,,636227579860590000,,,638405956595140000,"",
